0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.9953631162643433,0.8,0.9711441221993982,0.906861060193233,0.64,0.6671801209449768,0.2,3.11105945919483e-11,0.48278291196099066,0.39,0.6302419304847717,1.0,0.9379624254837015,0.6631114165579866,0.56,0.9981209635734558,1.0,0.9633594962327938,0.8116106327218994,0.85,0.9989734888076782,1.0,0.999999992224989,0.5820527419933719,0.75,0.7039535045623779,0.6,0.5055985666385642,0.5775400807746799,0.62
0.976416826248169,1.0,0.9945284910904778,0.64177045637539,0.89,0.9998929500579834,1.0,0.9997189618783512,0.5881783251682275,0.84,0.6592277884483337,0.6,0.9562056133145814,0.7075747158029275,0.68,0.9998894929885864,0.4,0.9906724711843089,0.4813189253517449,1.0,0.8877264857292175,1.0,0.9999927318653083,0.5118488072680828,0.59,0.9962704181671143,0.8,0.3687449548313798,0.5344588397571455,0.73
0.9722485542297363,1.0,0.9811514976123265,0.908220339596881,0.76,0.9998948574066162,1.0,0.9775090480283491,0.47295804532325525,0.61,0.2887115776538849,1.0,0.08591942438603857,0.2701950309408079,0.38,0.9995328187942505,0.6,0.9068375243442787,0.6541187042991211,0.97,0.9957178235054016,1.0,0.9999999989236803,0.5318454333579191,0.6,0.9986364245414734,0.8,0.9979000646129349,0.5224484621102665,0.58
0.9929105639457703,1.0,0.9964335179637008,0.4512918345222969,0.79,0.9993394017219543,1.0,1.0,0.6262727354068657,0.8,0.5770657658576965,1.0,0.9691021584235019,0.8202588240921952,0.62,0.9968493580818176,0.2,0.604646363855613,0.38793516390580385,0.95,0.553318977355957,1.0,0.03859625754929575,0.46973493424216217,0.41,0.9813053011894226,0.4,0.48784903000687563,0.4618688355576088,0.63
0.9999899864196777,1.0,1.0,0.9970939956119477,0.99,0.9999922513961792,1.0,1.0,0.6673380392414934,0.93,0.7566022276878357,1.0,0.9971447774900511,0.8605667612063871,0.64,0.9991704225540161,0.6,0.99999999999995,0.818307012677158,1.0,0.9996851682662964,1.0,0.5185644494689396,0.540529987686467,0.83,0.9994764924049377,0.4,0.9788874463710406,0.7308243438822809,0.86
0.9996814727783203,1.0,0.122987063692069,0.8727857095615482,0.83,0.9999479055404663,1.0,0.9999999999999882,0.7604445821582592,0.98,0.7593929171562195,0.4,0.9950649654506593,0.7770874320490119,0.46,0.9999266862869263,0.8,0.9946286932528808,0.7364329284760369,1.0,0.9909623265266418,1.0,0.9958057460751887,0.5877431666882608,0.72,0.9975702166557312,0.6,0.9227351135148837,0.5473714560760872,0.76
0.9986963868141174,0.8,0.9937172383611063,0.9534446449824948,0.72,0.9121901988983154,0.8,0.0004669247402070949,0.8661921614283133,0.59,0.7522470951080322,0.8,0.9931856784758838,0.6603857933883303,0.69,0.9991353154182434,1.0,0.9173867223411023,0.6497530936826443,0.66,0.9963445067405701,1.0,0.9985773682430868,0.5341008230244171,0.58,0.7488571405410767,0.8,0.7027888379565941,0.4360246884224785,0.55
0.9998626708984375,1.0,0.9999805646971536,0.9558783578874036,0.97,0.9997434020042419,1.0,0.9999999963044754,0.5653313728470861,0.89,0.4769902527332306,0.6,0.3539860337542697,0.4149473352507035,0.29,0.9999920129776001,1.0,0.9997007244617132,0.8365856811544685,1.0,0.9999775886535645,1.0,0.9999384977437714,0.5767319801894351,0.85,0.9999594688415527,0.6,0.9999428170283723,0.5872285480361251,0.89
0.9983839988708496,1.0,0.9999056241961711,0.934208127803425,0.71,0.8428500294685364,0.4,1.0,0.8051010806983947,0.75,0.9426446557044983,1.0,0.9999904493978952,0.8732260708316354,0.82,0.9644055962562561,0.8,0.9353084190064899,0.7420736084761107,0.59,0.9416793584823608,1.0,0.9999999215565801,0.5487789572415774,0.77,0.9410435557365417,0.8,0.9909066537883777,0.5207424358679217,0.65
0.9995301961898804,1.0,0.9989856016823584,0.8614972650143077,0.98,0.9971011281013489,1.0,0.9999797457353091,0.6406638037464104,0.79,0.7778617143630981,1.0,0.9998956807800582,0.7521280426525426,0.79,0.9997014403343201,0.4,0.998946929511228,0.744842600317516,1.0,0.9999736547470093,0.8,0.9999999999999998,0.5399235322591337,0.85,0.9996668100357056,0.4,0.9991347816835257,0.5546810423994986,0.79
0.999854326248169,1.0,0.9999188594868795,0.7368890891465043,0.96,0.9998575448989868,1.0,0.9999999327847632,0.37793282404957046,0.88,0.3212481439113617,1.0,0.21359625429156026,0.21569921404463868,0.55,0.9996798038482666,0.8,0.9997257012082903,0.6741656803151532,1.0,0.9915865659713745,1.0,0.9943877684256383,0.5185409797547097,0.67,0.9945883750915527,0.2,0.922420169333729,0.5053988830092515,0.73
0.9673184752464294,1.0,0.9992403809396188,0.7567641243165869,0.83,0.9841619729995728,0.8,0.9998823142470592,0.7049194451912372,0.68,0.8781052827835083,0.8,0.988331890223003,0.8078989411175976,0.66,0.999752938747406,1.0,0.91510016321036,0.7053558002936026,0.85,0.9961126446723938,1.0,0.999999535363599,0.5698754326127314,0.77,0.9889299273490906,1.0,0.9994990889987185,0.6133582305106408,0.74
0.9844105243682861,0.6,0.9983378590749935,0.8651374900415443,0.67,0.9757236242294312,0.4,1.0,0.76763706224968,0.82,0.561633825302124,1.0,0.9983261835587868,0.851220881404646,0.69,0.311612606048584,0.4,0.4293494640762506,0.7102581173314597,0.45,0.9116767048835754,1.0,0.9997482059883002,0.5045337907647057,0.51,0.48426494002342224,0.8,0.4948780484507786,0.47690811629387064,0.46
0.7882915735244751,0.4,0.7512765390914755,0.9157194169234454,0.54,0.47048449516296387,0.2,4.687153314551668e-09,0.7441139225315327,0.4,0.7876465916633606,1.0,0.9989765495218818,0.6729072446123173,0.8,0.8667871952056885,0.6,0.9011863351514466,0.7280293398983739,0.71,0.9914034008979797,1.0,0.9999965992134865,0.5356423116766831,0.62,0.8530617356300354,1.0,0.9529533227253553,0.5279537894352158,0.45
0.9999645948410034,1.0,0.9999959849143406,0.9948733146459825,0.93,0.9979283809661865,0.6,1.0,0.8434052701976573,0.92,0.877509593963623,1.0,0.9999957562783933,0.6638723646324157,0.98,0.9999377727508545,1.0,0.9914325292901306,0.8126442283472615,0.69,0.9997472167015076,1.0,0.9999999900563131,0.5593832466785869,0.83,0.8939633369445801,1.0,0.6698780710408132,0.5162523805528565,0.6
0.8178017735481262,0.6,0.4344348931428948,0.8298013676238383,0.53,0.6375823020935059,0.2,0.995822228000365,0.541542222983938,0.55,0.960935652256012,1.0,0.9985913898115197,0.598382016591162,0.85,0.990345299243927,0.6,0.9230002325728731,0.7421782295275955,0.63,0.95604407787323,1.0,0.9999997825780023,0.5417720117649074,0.64,0.7706437110900879,0.8,0.8515271756004453,0.5410707199369602,0.55
0.999992847442627,1.0,0.9999999997683684,0.864840706862628,0.99,0.999890923500061,1.0,1.0,0.7788344295765675,0.88,0.4850257635116577,1.0,0.20442492028262008,0.44142755184090865,0.55,0.9993256330490112,0.6,0.9999999999974174,0.6555845900408922,1.0,0.9999908208847046,1.0,0.6738224805642863,0.5252909462901006,0.78,0.9988744854927063,0.0,0.9993238017767081,0.553629169343511,0.82
0.9771752953529358,0.8,0.7921137692784017,0.9211349813801875,0.66,0.5781151652336121,0.6,0.0002726885899521437,0.556694337733467,0.76,0.8166830539703369,1.0,0.9969824814461447,0.6591473926773352,0.88,0.996048629283905,1.0,0.8936812451037726,0.7929710559123521,0.86,0.9949236512184143,1.0,0.9999999997864439,0.5798213002487147,0.74,0.9981841444969177,1.0,0.9998627911757085,0.6297933139396379,0.8
0.9997020363807678,1.0,0.995872237124016,0.8980654283484336,0.97,0.9970868229866028,1.0,0.9999999999934366,0.6076968603832632,0.92,0.950251042842865,1.0,0.996738725404591,0.7861307950047252,0.88,0.9999845027923584,0.8,0.999706326048824,0.7431045543963841,1.0,0.9998922348022461,1.0,0.9999999910209,0.5421216264070813,0.75,0.9940375089645386,0.8,0.9996630264832445,0.5621839284814367,0.72
0.9976993203163147,0.8,0.3451993428962286,0.808094228500404,0.73,0.03420054912567139,1.0,0.9996939288517734,0.6654492850319722,0.49,0.40559396147727966,0.4,0.5603457040920589,0.30522718349992284,0.27,0.19185014069080353,1.0,0.8746566199091866,0.742091925450702,0.37,0.9404903650283813,1.0,0.9999980934361722,0.566776549808468,0.7,0.9895652532577515,0.8,0.9956595689956907,0.6170779695526746,0.75
0.9980687499046326,1.0,0.999887995642171,0.9252309087245968,0.97,0.9995525479316711,1.0,0.9999999999999902,0.7368520481109456,0.87,0.9600110054016113,1.0,0.9998987518468708,0.8685429268614657,0.83,0.9999369382858276,0.6,0.993128846075784,0.7247986212981191,1.0,0.9995890259742737,1.0,0.9999980257838095,0.5615306757047053,0.82,0.9951625466346741,0.8,0.9860546199765265,0.5300150729904267,0.68
0.9997368454933167,1.0,0.9996822321429597,0.8444482693202305,0.91,0.999610960483551,1.0,0.9963133730245124,0.5837258913761512,0.8,0.37215080857276917,0.4,0.05165149728283859,0.5715542117175424,0.54,0.9999281167984009,0.8,0.9982015215233246,0.8268263771995323,1.0,0.9953094124794006,1.0,0.9999998540517949,0.5352645799783053,0.64,0.9766159057617188,0.6,0.9876066431080903,0.513861510511178,0.64
0.9958072900772095,1.0,0.9927678049256607,0.462079119924428,0.61,0.9998985528945923,1.0,1.0,0.4236486689687734,0.65,0.7151812314987183,0.4,0.9999753356920841,0.6987771701298535,0.43,0.9995748400688171,0.8,0.8066728168154571,0.615213202061853,0.96,0.9813902974128723,1.0,0.953254138985285,0.5285997619659257,0.5,0.7824273109436035,0.4,0.033617280347878135,0.4592251302390693,0.35
0.9955638647079468,1.0,0.3628529608212101,0.43252028207133486,0.78,0.9986530542373657,1.0,0.9999999993512712,0.5511117451612322,0.81,0.8565343618392944,1.0,0.9999990951978766,0.828278615241545,0.84,0.9996603727340698,0.4,0.9887688118736103,0.6246348578042348,1.0,0.9996104836463928,1.0,0.9999964610356872,0.5159062944527639,0.7,0.9988985061645508,1.0,0.9996277258395861,0.58249755877472,0.75
0.9999207258224487,1.0,0.9999998686117796,0.9056659242665662,0.95,0.999626636505127,1.0,0.9999999124273248,0.6882961451420099,0.81,0.8923366665840149,1.0,0.9999320712324606,0.8114240324092004,0.63,0.9999380111694336,0.6,0.9998580538569679,0.897825256252173,1.0,0.9999876022338867,0.8,0.9999999994177848,0.6214844007790016,0.9,0.9994869232177734,1.0,0.9946598146390202,0.7235967558666323,0.87
0.990610659122467,1.0,0.999942436698984,0.9214833537704243,0.61,0.7534161806106567,0.2,0.64315026716991,0.7417509221917729,0.67,0.8322945237159729,1.0,0.9981017257703979,0.8993054551850217,0.86,0.9386536478996277,0.4,0.38490073555809745,0.5673159775156069,0.4,0.9838948845863342,1.0,0.9999999998938163,0.5287816579479976,0.72,0.2341887205839157,0.8,0.4342832950923476,0.49016795796543217,0.46
0.9995551705360413,1.0,0.9999999776090333,0.8868291057608314,0.95,0.9993902444839478,1.0,0.9999990270878563,0.6657371548819271,0.85,0.8559786677360535,0.8,0.9999429321678658,0.7080527464804128,0.42,0.9999674558639526,0.8,0.9988027949935389,0.8529612012885146,1.0,0.9996942281723022,1.0,0.9999963835589856,0.5658003646246171,0.79,0.9521825313568115,1.0,0.8552345317810814,0.5673087674714413,0.65
0.9986447691917419,1.0,0.9999824593931057,0.992158957880591,0.8,0.771917462348938,0.2,2.2852297458569472e-10,0.6838306395060197,0.48,0.14195922017097473,0.2,0.010421355022292954,0.17995960256401902,0.38,0.9993188381195068,1.0,0.9951118973899439,0.8658560124491699,0.77,0.9998971223831177,1.0,0.9999999229256347,0.5911445293561478,0.74,0.9957782030105591,0.6,0.9999114225176796,0.6055856033152829,0.62
0.9994350075721741,1.0,0.9999999999126534,0.9628549335239105,0.93,0.9993566870689392,1.0,1.0,0.7064628782851402,0.7,0.3371647000312805,0.8,0.031770424751846514,0.255598997904695,0.57,0.9999798536300659,1.0,0.9984419709749266,0.7926406353162204,1.0,0.9999358654022217,1.0,0.9999999985484966,0.562175155145701,0.9,0.9998965263366699,1.0,0.9996655000169374,0.5588985108077343,0.89
0.9996720552444458,1.0,0.999995881617739,0.9894460295572612,0.89,0.9569683074951172,0.4,0.08278325741052023,0.8070760544032204,0.78,0.6165763735771179,0.8,0.948578938897395,0.5452041904400986,0.65,0.9930649399757385,0.8,0.9747739872171248,0.7481178196475883,0.61,0.9987892508506775,1.0,0.9999999707721647,0.5566447721199755,0.74,0.01941104605793953,0.4,0.28306138494355,0.45970187526473416,0.49
0.9486274123191833,1.0,0.9999999943852693,0.8473809223096167,0.82,0.9996206760406494,1.0,1.0,0.5503957039762338,0.81,0.4725482165813446,0.8,0.8133469721452028,0.5245889319817808,0.77,0.9999531507492065,0.6,0.999756057967603,0.7030854747616196,1.0,0.9996901750564575,1.0,0.9999989582827045,0.5248637464124921,0.6,0.9754427671432495,1.0,0.9223589855497832,0.5669562242930822,0.69
0.9963165521621704,1.0,0.9999772136045258,0.5909882840498132,0.86,0.9999675750732422,1.0,0.9999999999999847,0.7966283940270836,0.82,0.8708003759384155,1.0,0.8627143250101486,0.8407725422150446,0.76,0.9996284246444702,0.6,0.9901222276904064,0.402578098910504,1.0,0.9998847246170044,1.0,0.9999999999918208,0.5005409391950224,0.7,0.9960527420043945,0.6,0.6903631160581096,0.4368711249882685,0.6
0.9998421669006348,1.0,0.999605445625849,0.9873470550528388,0.76,0.616523265838623,0.4,2.1706680552018756e-16,0.6473060088765071,0.51,0.612342357635498,0.8,0.06350451211622654,0.3527848561902691,0.61,0.999330997467041,0.6,0.9722904836848176,0.7566969644351162,0.74,0.9990819692611694,1.0,0.999999903128934,0.540379844062332,0.66,0.25416624546051025,0.6,0.11598876735903867,0.44250601179131666,0.54
0.027377314865589142,0.4,0.6363635677042813,0.1284121941160415,0.39,0.01741725206375122,0.0,0.9999999999814693,0.38091722172326453,0.31,0.33850714564323425,0.4,0.755108077135349,0.29834670625511783,0.38,0.1166577935218811,0.4,0.3544169475836259,0.47257825285337324,0.25,0.6021018028259277,1.0,0.12018947284215181,0.5098915272171408,0.47,0.6200382113456726,0.6,0.10021456551045758,0.534846193101185,0.4
0.999679446220398,1.0,0.5867879840013314,0.4824111284033338,0.88,0.9999524354934692,1.0,0.9999999926985861,0.5505902340017749,0.86,0.5624455809593201,1.0,0.9959756014634803,0.4961364425293836,0.56,0.9996089339256287,1.0,0.9059824327343645,0.6060015522490931,1.0,0.9999412298202515,1.0,0.9999999938023216,0.5448712715287447,0.8,0.966945469379425,1.0,0.9381221506960847,0.6051525509664756,0.75
0.999614953994751,1.0,0.9982932421713129,0.8298783872449015,0.88,0.9995108842849731,1.0,1.1621791345244692e-06,0.58817972914944,0.87,0.9154974818229675,1.0,0.9938924142074569,0.4768990531967092,1.0,0.9999412298202515,1.0,0.9337067025142884,0.6971681159315427,1.0,0.9988309741020203,1.0,0.9866196697416206,0.5283946797748401,0.57,0.9987196922302246,1.0,0.26843909839112196,0.46674168068209126,0.57
0.9101250767707825,0.4,0.7873542679931291,0.8957474935237336,0.61,0.6780380010604858,0.6,9.572099744291407e-05,0.6391630145065375,0.64,0.9212970733642578,1.0,0.9998253041312556,0.860408166137457,0.82,0.11194396764039993,0.6,0.44811918393299605,0.5648437479884411,0.39,0.9477666616439819,1.0,0.9999972565650233,0.5236969343853247,0.62,0.237297922372818,0.8,0.08327971375282485,0.5430288440962624,0.42
0.9995697140693665,1.0,0.9997659686825711,0.9704852944233517,0.89,0.9999935626983643,1.0,0.9999999999999998,0.6719772948700173,0.84,0.9411990642547607,1.0,0.9968795283994908,0.7811820564067381,0.84,0.9999516010284424,0.8,0.995219636307353,0.7911556997851956,1.0,0.9999595880508423,1.0,0.9999999999903473,0.5658455190870451,0.87,0.9999790191650391,1.0,0.9999834069051173,0.5887551510535269,0.87
0.896361231803894,1.0,0.8817374536320588,0.9066420918999998,0.62,0.06267278641462326,0.2,0.9671750957226176,0.7666371425490107,0.53,0.2647741138935089,1.0,0.0730789254624457,0.23756110410475365,0.61,0.9928211569786072,1.0,0.9674292865123355,0.7521160662758389,0.87,0.9947080612182617,1.0,0.9999548713226925,0.5371263102204977,0.6,0.982183575630188,0.8,0.9943403816930316,0.5309127703327828,0.7
0.9887217283248901,0.8,0.9111648088236589,0.8382202417366399,0.73,0.9826311469078064,1.0,0.21357757717842646,0.6597218939184536,0.7,0.8776927590370178,0.8,0.8130473244612101,0.5304222748568851,0.72,0.8732033371925354,1.0,0.8328158438240622,0.7497950163597754,0.73,0.9864960312843323,1.0,0.9999998658848985,0.5906944887037461,0.81,0.9795197248458862,1.0,0.9997312946407019,0.6623084960858693,0.8
0.9994124174118042,1.0,0.9985784003006316,0.8239357863766682,0.93,0.999168872833252,1.0,0.9999962503366219,0.6489830549979545,0.83,0.284481942653656,0.4,0.18134385581314275,0.19127001173465932,0.37,0.9998914003372192,0.6,0.9942960997179946,0.4366468140199196,1.0,0.9986311793327332,1.0,0.9999930912690369,0.4927341583954335,0.61,0.9775660037994385,0.6,0.9892431187340023,0.45503732717279516,0.67
0.8376283049583435,0.8,0.47958466629475716,0.9011138460015817,0.67,0.0035397859755903482,0.4,0.0001385952222950542,0.4470054409823049,0.27,0.6467026472091675,0.4,0.1889646191141675,0.625549312189439,0.49,0.9595305919647217,0.4,0.9270072254202303,0.6923690091029658,0.71,0.9727787971496582,1.0,0.9999979575477148,0.5121733844027283,0.62,0.041091423481702805,0.6,0.17862920393914597,0.511036298949417,0.33
0.9999899864196777,1.0,0.9999637129033131,0.44471875150499407,1.0,0.9998747110366821,1.0,1.0,0.13069886664420108,0.94,0.8632764220237732,1.0,0.9996652521416148,0.9301002879132584,0.76,0.9998574256896973,1.0,0.9710219222414775,0.6207253698408163,1.0,0.9804114103317261,1.0,0.9822142730706879,0.5448872064955892,0.75,0.9998958110809326,1.0,0.11964286817139462,0.549354903813383,0.68
0.9998401403427124,1.0,0.9896871220246887,0.9872735019771742,0.81,0.9271407127380371,0.6,0.9999999995476114,0.6636474453565905,0.65,0.7138887047767639,0.8,0.9656967582618997,0.7839631612329124,0.38,0.9998490810394287,1.0,0.9984638402284916,0.8614300259346863,0.67,0.9981793165206909,1.0,0.9999999999999885,0.5565937196571896,0.7,0.9161242246627808,0.2,0.5361498272703272,0.5357990058233062,0.58
0.07617112249135971,0.4,0.9711847506242387,0.6697934983150143,0.43,0.5082576870918274,0.0,0.9667345557811611,0.7213086063089063,0.5,0.900823175907135,1.0,0.9827225936679728,0.9062371015815155,0.73,0.1653546690940857,0.6,0.4101325655127233,0.534210666576806,0.41,0.7968302369117737,1.0,0.9999982379830236,0.5072663651119084,0.5,0.0927073061466217,0.8,0.1667019295686358,0.4422774591722397,0.39
0.9995836615562439,1.0,0.9999905451144254,0.9893575033965261,0.94,0.9999394416809082,1.0,0.0021997383063072674,0.6614812990755239,0.69,0.5411593317985535,1.0,0.5388444535507629,0.436723813345801,0.47,0.9999868869781494,1.0,0.9991705864276649,0.909432101043384,1.0,0.9999439716339111,1.0,0.9999999292422584,0.6240430417946536,0.89,0.998828113079071,1.0,0.9935675561611887,0.7233917040107312,0.8
0.9996154308319092,1.0,0.9999906495569779,0.13537660569316595,0.97,0.9990031123161316,1.0,1.0,0.5781756603173782,0.91,0.5881989002227783,0.8,0.9707960219759969,0.5534882929795346,0.58,0.9960476756095886,0.4,0.999818813570195,0.1547270774010783,1.0,0.7980603575706482,0.0,0.0018088429541178311,0.4261309635402697,0.67,0.8439826965332031,0.2,0.994634932877373,0.4640329060060051,0.72
0.9999493360519409,1.0,0.9999999999968676,0.8399109357765349,0.93,0.9995754361152649,1.0,1.0,0.30233967366815584,0.81,0.5960543751716614,1.0,0.9984238864134539,0.5161489898766091,0.75,0.9999659061431885,0.6,0.9999992621142237,0.6338155512554843,1.0,0.9987121820449829,1.0,0.9999988773732786,0.5343378192902012,0.76,0.9989173412322998,0.8,0.9988108160964405,0.7266854905580404,0.86
0.9963648915290833,1.0,0.9999082946711522,0.9620987197817521,0.8,0.9918392300605774,0.2,0.9997682914517524,0.8901294309929968,0.8,0.7817186713218689,1.0,0.9531398507969345,0.6938169582531801,0.79,0.6627489328384399,1.0,0.9359681922605118,0.7774180671533993,0.52,0.9992936849594116,1.0,0.9999999999964957,0.5974988085465907,0.76,0.9963349103927612,0.8,0.9992767497868976,0.67542377668696,0.76
0.9999667406082153,1.0,0.999991286641905,0.06720524087401418,0.99,0.9999021291732788,1.0,1.0,0.1520017890669378,0.9,0.9372485876083374,0.4,0.9975392275147286,0.8320309333823964,0.57,0.9997932314872742,1.0,0.9946020729077828,0.6643483032368516,1.0,0.999923586845398,1.0,0.9966437203056945,0.5177136822483347,0.75,0.9973044395446777,1.0,0.044017755244599624,0.45165799559262176,0.64
0.9999504089355469,1.0,0.9999999953879246,0.16889058250171296,0.99,0.9997102618217468,1.0,1.0,0.6892167705852319,0.9,0.626919150352478,0.4,0.834139383501369,0.6659404059432261,0.57,0.9996218681335449,0.2,0.9938301906205637,0.19791264591887212,1.0,0.9530155658721924,0.8,0.9187236317910548,0.43214087237075866,0.6,0.18004900217056274,0.8,0.8493500265059024,0.3915007345978756,0.49
0.9998132586479187,1.0,0.9999277724270554,0.9496358919375698,0.79,0.9997871518135071,1.0,9.23725521816401e-10,0.5595013802833358,0.83,0.4742867946624756,1.0,0.7680377894896037,0.3066821094620679,0.62,0.9998140931129456,1.0,0.9372379010616323,0.8031482439350085,0.97,0.9997816681861877,1.0,0.9999999918741719,0.5519365875628798,0.71,0.9435722231864929,1.0,0.5209174149281455,0.5595886218151561,0.56
0.9979175925254822,1.0,0.9987102651579585,0.5620794314426517,0.9,0.9999140501022339,1.0,0.9999999999704419,0.7063833517769044,0.83,0.5358672738075256,0.6,0.9346114200864117,0.5181134512222696,0.33,0.9999213218688965,1.0,0.9985976593969051,0.8298733034237172,1.0,0.9998487234115601,1.0,0.9988012073514471,0.5673231475605682,0.74,0.9839306473731995,0.6,0.9468321332710582,0.5630098238963688,0.72
0.9988503456115723,1.0,0.9999925090095203,0.8400212226932666,0.79,0.999586284160614,1.0,0.008495137094614082,0.6637636252144111,0.82,0.6408372521400452,1.0,0.3594833556554902,0.5651620848873846,0.44,0.9956899285316467,1.0,0.996724881126782,0.9137180762734568,0.72,0.9999572038650513,1.0,0.9999999999566749,0.6181120100543677,0.81,0.9990035891532898,1.0,0.9998493802647749,0.7149670707573166,0.85
0.990646481513977,1.0,0.9818424224652837,0.8794595611031111,0.6,0.9485953450202942,0.0,0.9999557541161754,0.6927285421943962,0.54,0.1896316558122635,0.4,0.10917661791231345,0.3085169043552655,0.48,0.9988365769386292,1.0,0.9217223586074166,0.8164801536795249,0.41,0.9975938200950623,1.0,0.9999999657898931,0.5772619167943437,0.58,0.797137439250946,0.8,0.9956478659966649,0.6248541032755415,0.67
0.999932050704956,1.0,0.9999999575222673,0.8921828523685928,0.94,0.999736487865448,1.0,0.9999999999999887,0.556581764647674,0.74,0.7999392151832581,0.8,0.6721947273638704,0.6630723724718695,0.55,0.999948263168335,1.0,0.9986722625049359,0.590920176619511,1.0,0.9996898174285889,1.0,0.9999625241766538,0.537306536709992,0.76,0.999853253364563,0.6,0.99939994410794,0.6184997100824343,0.83
0.999893307685852,1.0,0.9999933855792019,0.9355589098589318,1.0,0.9999333620071411,1.0,1.0,0.650707391099103,0.81,0.9439438581466675,0.8,0.9849529490453763,0.8786232206821466,0.89,0.9999738931655884,0.6,0.9995664971668045,0.7714542863253366,1.0,0.9998906850814819,1.0,0.9999999701116575,0.5400231079161601,0.82,0.9999003410339355,0.6,0.908122856989334,0.5821320120709398,0.64
